사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
2021-02-17,9호선2~3단계,중앙보훈병원,9149,8231,2021-02-20
2021-02-17,경강선,판교,4207,3995,2021-02-20
2021-02-17,경강선,이매,897,852,2021-02-20
2021-02-17,경강선,삼동,2222,2057,2021-02-20
2021-02-17,경강선,경기광주,6331,6150,2021-02-20
2021-02-17,경강선,초월,2696,2583,2021-02-20
2021-02-17,경강선,곤지암,1760,1664,2021-02-20
2021-02-17,경강선,신둔도예촌,969,934,2021-02-20
2021-02-17,경강선,이천,2098,2238,2021-02-20
2021-02-17,경강선,부발,1485,1465,2021-02-20
2021-02-17,경강선,세종대왕릉,184,169,2021-02-20
2021-02-17,경강선,여주,1511,1493,2021-02-20
2021-02-17,경부선,서울역,4418,1338,2021-02-20
2021-02-17,경부선,남영,8505,8850,2021-02-20
2021-02-17,경부선,용산,28459,28305,2021-02-20
2021-02-17,경부선,노량진,6856,7206,2021-02-20
2021-02-17,경부선,대방,11826,12378,2021-02-20
2021-02-17,경부선,영등포,33085,33911,2021-02-20
2021-02-17,경부선,신도림,3450,3506,2021-02-20
2021-02-17,경부선,신길,8354,7050,2021-02-20
2021-02-17,경부선,구로,17220,17633,2021-02-20
2021-02-17,경부선,가산디지털단지,16703,19717,2021-02-20
2021-02-17,경부선,금천구청,10533,10493,2021-02-20
2021-02-17,경부선,석수,8999,7931,2021-02-20
2021-02-17,경부선,관악,6393,6037,2021-02-20
2021-02-17,경부선,안양,19242,19476,2021-02-20
2021-02-17,경부선,명학,8464,8418,2021-02-20
2021-02-17,경부선,금정,23712,24111,2021-02-20
2021-02-17,경부선,군포,7262,7211,2021-02-20
2021-02-17,경부선,의왕,7751,7773,2021-02-20
2021-02-17,경부선,성균관대,12868,12775,2021-02-20
2021-02-17,경부선,화서,6464,6260,2021-02-20
2021-02-17,경부선,수원,28664,30171,2021-02-20
2021-02-17,경부선,독산,15871,16980,2021-02-20
2021-02-17,경부선,세류,2454,2302,2021-02-20
2021-02-17,경부선,병점,11352,11414,2021-02-20
2021-02-17,경부선,세마,2193,2040,2021-02-20
2021-02-17,경부선,오산대,2588,2349,2021-02-20
2021-02-17,경부선,오산,7716,7707,2021-02-20
2021-02-17,경부선,진위,1343,1182,2021-02-20
2021-02-17,경부선,송탄,3356,3193,2021-02-20
2021-02-17,경부선,서정리,4720,4625,2021-02-20
2021-02-17,경부선,지제,2387,2293,2021-02-20
2021-02-17,경부선,평택,8876,8831,2021-02-20
2021-02-17,경부선,성환,2371,2391,2021-02-20
2021-02-17,경부선,직산,544,552,2021-02-20
2021-02-17,경부선,두정,3828,3897,2021-02-20
2021-02-17,경부선,천안,3588,3724,2021-02-20
2021-02-17,경부선,당정,5575,5360,2021-02-20
2021-02-17,경부선,서동탄,1360,1115,2021-02-20
2021-02-17,경부선,광명,2819,2278,2021-02-20
2021-02-17,경원선,이촌(국립중앙박물관),3362,2675,2021-02-20
2021-02-17,경원선,서빙고,1593,1535,2021-02-20
2021-02-17,경원선,한남,3416,3290,2021-02-20
2021-02-17,경원선,옥수,54,28,2021-02-20
2021-02-17,경원선,응봉,1569,1355,2021-02-20
2021-02-17,경원선,왕십리(성동구청),11754,13274,2021-02-20
2021-02-17,경원선,청량리(서울시립대입구),11764,12284,2021-02-20
2021-02-17,경원선,외대앞,6252,6322,2021-02-20
2021-02-17,경원선,신이문,7674,7224,2021-02-20
2021-02-17,경원선,석계,6938,8018,2021-02-20
2021-02-17,경원선,광운대,6844,6568,2021-02-20
2021-02-17,경원선,월계,5058,4823,2021-02-20
2021-02-17,경원선,녹천,4119,3524,2021-02-20
2021-02-17,경원선,방학,8262,8073,2021-02-20
2021-02-17,경원선,도봉,5150,5046,2021-02-20
2021-02-17,경원선,도봉산,5922,3439,2021-02-20
2021-02-17,경원선,망월사,6112,6288,2021-02-20
2021-02-17,경원선,회룡,10840,10641,2021-02-20
2021-02-17,경원선,의정부,15787,16019,2021-02-20
2021-02-17,경원선,가능,5409,5256,2021-02-20
2021-02-17,경원선,녹양,3921,3818,2021-02-20
2021-02-17,경원선,양주,6460,6039,2021-02-20
2021-02-17,경원선,덕계,2406,2156,2021-02-20
2021-02-17,경원선,덕정,4699,4476,2021-02-20
2021-02-17,경원선,지행,5388,5328,2021-02-20
2021-02-17,경원선,동두천중앙,2535,2470,2021-02-20
2021-02-17,경원선,보산,1131,1072,2021-02-20
2021-02-17,경원선,동두천,1649,1865,2021-02-20
2021-02-17,경원선,소요산,1790,1458,2021-02-20
2021-02-17,경의선,서울역,3718,4653,2021-02-20
2021-02-17,경의선,신촌,799,941,2021-02-20
2021-02-17,경의선,효창공원앞,2691,3125,2021-02-20
2021-02-17,경의선,공덕,3342,2816,2021-02-20
2021-02-17,경의선,서강대,1759,1717,2021-02-20
2021-02-17,경의선,홍대입구,1350,1480,2021-02-20
2021-02-17,경의선,가좌,4679,4558,2021-02-20
2021-02-17,경의선,디지털미디어시티,2167,2157,2021-02-20
2021-02-17,경의선,수색,2244,2394,2021-02-20
2021-02-17,경의선,화전,1263,1169,2021-02-20
2021-02-17,경의선,강매,2834,2448,2021-02-20
2021-02-17,경의선,행신,6893,7061,2021-02-20
2021-02-17,경의선,능곡,3240,2859,2021-02-20
2021-02-17,경의선,곡산,454,455,2021-02-20
2021-02-17,경의선,백마,6060,5920,2021-02-20
2021-02-17,경의선,풍산,4699,4411,2021-02-20
2021-02-17,경의선,일산,7968,8148,2021-02-20
2021-02-17,경의선,탄현,6713,6441,2021-02-20
2021-02-17,경의선,야당,5442,5344,2021-02-20
2021-02-17,경의선,운정,5393,5049,2021-02-20
2021-02-17,경의선,금릉,3932,3793,2021-02-20
2021-02-17,경의선,금촌,5268,5109,2021-02-20
2021-02-17,경의선,월롱,1884,1603,2021-02-20
2021-02-17,경의선,파주,824,662,2021-02-20
2021-02-17,경의선,문산,4187,4066,2021-02-20
2021-02-17,경의선,임진강,11,8,2021-02-20
2021-02-17,경의선,김포공항,1,0,2021-02-20
2021-02-17,경인선,개봉,19137,20140,2021-02-20
2021-02-17,경인선,오류동,10577,10141,2021-02-20
2021-02-17,경인선,역곡,24065,24220,2021-02-20
2021-02-17,경인선,부천,28791,28757,2021-02-20
2021-02-17,경인선,송내,25062,25024,2021-02-20
2021-02-17,경인선,부평,27541,28929,2021-02-20
2021-02-17,경인선,백운,6037,6111,2021-02-20
2021-02-17,경인선,동암,13168,13245,2021-02-20
2021-02-17,경인선,주안,16851,15369,2021-02-20
2021-02-17,경인선,제물포,9038,8718,2021-02-20
2021-02-17,경인선,동인천,11755,11173,2021-02-20
2021-02-17,경인선,인천,2538,1746,2021-02-20
2021-02-17,경인선,구일,5505,5752,2021-02-20
2021-02-17,경인선,소사,8171,7854,2021-02-20
2021-02-17,경인선,부개,7637,7171,2021-02-20
2021-02-17,경인선,간석,5119,4916,2021-02-20
2021-02-17,경인선,도원,2209,2327,2021-02-20
2021-02-17,경인선,온수(성공회대입구),5440,5581,2021-02-20
2021-02-17,경인선,중동,8054,7630,2021-02-20
2021-02-17,경인선,도화,3669,3420,2021-02-20
2021-02-17,경춘선,신내,1273,1290,2021-02-20
2021-02-17,경춘선,갈매,2645,2326,2021-02-20
2021-02-17,경춘선,별내,2227,2209,2021-02-20
2021-02-17,경춘선,퇴계원,3116,2898,2021-02-20
2021-02-17,경춘선,사릉,2841,2732,2021-02-20
2021-02-17,경춘선,금곡,1250,1187,2021-02-20
2021-02-17,경춘선,평내호평,5242,5121,2021-02-20
2021-02-17,경춘선,천마산,1287,1239,2021-02-20
2021-02-17,경춘선,마석,3257,3186,2021-02-20
2021-02-17,경춘선,대성리,317,291,2021-02-20
2021-02-17,경춘선,청평,1133,1095,2021-02-20
2021-02-17,경춘선,상천,145,144,2021-02-20
2021-02-17,경춘선,가평,1275,1141,2021-02-20
2021-02-17,경춘선,굴봉산,60,67,2021-02-20
2021-02-17,경춘선,백양리,146,137,2021-02-20
2021-02-17,경춘선,강촌,204,199,2021-02-20
2021-02-17,경춘선,김유정,177,170,2021-02-20
2021-02-17,경춘선,남춘천,1836,1867,2021-02-20
2021-02-17,경춘선,춘천,886,841,2021-02-20
2021-02-17,공항철도 1호선,서울역,6257,5632,2021-02-20
2021-02-17,공항철도 1호선,공덕,2022,2685,2021-02-20
2021-02-17,공항철도 1호선,홍대입구,7477,7769,2021-02-20
2021-02-17,공항철도 1호선,디지털미디어시티,13286,11872,2021-02-20
2021-02-17,공항철도 1호선,마곡나루(서울식물원),7005,6679,2021-02-20
2021-02-17,공항철도 1호선,김포공항,9613,5461,2021-02-20
2021-02-17,공항철도 1호선,계양,8161,7723,2021-02-20
2021-02-17,공항철도 1호선,검암,6252,6225,2021-02-20
2021-02-17,공항철도 1호선,청라국제도시,6109,5760,2021-02-20
2021-02-17,공항철도 1호선,운서,5134,5078,2021-02-20
2021-02-17,공항철도 1호선,공항화물청사,2114,2328,2021-02-20
2021-02-17,공항철도 1호선,인천공항1터미널,3045,3122,2021-02-20
2021-02-17,공항철도 1호선,인천공항2터미널,1802,1684,2021-02-20
2021-02-17,공항철도 1호선,영종,2359,2456,2021-02-20
2021-02-17,과천선,선바위,7766,6703,2021-02-20
2021-02-17,과천선,경마공원,1100,1104,2021-02-20
2021-02-17,과천선,대공원,1308,1417,2021-02-20
2021-02-17,과천선,과천,5115,4803,2021-02-20
2021-02-17,과천선,정부과천청사,8970,8841,2021-02-20
2021-02-17,과천선,인덕원,21939,23093,2021-02-20
2021-02-17,과천선,평촌,17072,16972,2021-02-20
2021-02-17,과천선,범계,23539,22968,2021-02-20
2021-02-17,분당선,선릉,13518,19746,2021-02-20
2021-02-17,분당선,한티,13430,14190,2021-02-20
2021-02-17,분당선,도곡,5900,6041,2021-02-20
2021-02-17,분당선,구룡,1524,1509,2021-02-20
2021-02-17,분당선,개포동,3415,3539,2021-02-20
2021-02-17,분당선,대모산입구,3142,3011,2021-02-20
2021-02-17,분당선,수서,12370,12662,2021-02-20
2021-02-17,분당선,수원,7092,5846,2021-02-20
2021-02-17,분당선,서울숲,8334,8463,2021-02-20
2021-02-17,분당선,압구정로데오,17498,18665,2021-02-20
2021-02-17,분당선,강남구청,9545,10737,2021-02-20
2021-02-17,분당선,선정릉,8310,8737,2021-02-20
2021-02-17,분당선,가천대,5634,6651,2021-02-20
2021-02-17,분당선,태평,12274,12049,2021-02-20
2021-02-17,분당선,모란,17327,17490,2021-02-20
2021-02-17,분당선,야탑,24138,25010,2021-02-20
2021-02-17,분당선,서현,23226,23435,2021-02-20
2021-02-17,분당선,수내,12350,12401,2021-02-20
2021-02-17,분당선,정자,16313,17341,2021-02-20
2021-02-17,분당선,미금,14234,15203,2021-02-20
2021-02-17,분당선,오리,10921,9256,2021-02-20
2021-02-17,분당선,이매,4922,4684,2021-02-20
2021-02-17,분당선,보정,2131,1887,2021-02-20
2021-02-17,분당선,죽전,11715,13044,2021-02-20
2021-02-17,분당선,구성,4258,4591,2021-02-20
2021-02-17,분당선,신갈,4026,4025,2021-02-20
2021-02-17,분당선,기흥,8609,8169,2021-02-20
2021-02-17,분당선,상갈,4883,4684,2021-02-20
2021-02-17,분당선,청명,3761,3591,2021-02-20
2021-02-17,분당선,영통,7432,7654,2021-02-20
2021-02-17,분당선,망포,12807,12442,2021-02-20
2021-02-17,분당선,매탄권선,4269,4073,2021-02-20
2021-02-17,분당선,수원시청,11480,12190,2021-02-20
2021-02-17,분당선,매교,2366,2391,2021-02-20
2021-02-17,수인선,고색,3304,3157,2021-02-20
2021-02-17,수인선,오목천,1966,1885,2021-02-20
2021-02-17,수인선,어천,528,517,2021-02-20
2021-02-17,수인선,야목,191,155,2021-02-20
2021-02-17,수인선,사리,3280,2914,2021-02-20
2021-02-17,수인선,달월,91,62,2021-02-20
2021-02-17,수인선,월곶,2139,1992,2021-02-20
2021-02-17,수인선,소래포구,3614,3564,2021-02-20
2021-02-17,수인선,인천논현,4968,5226,2021-02-20
2021-02-17,수인선,호구포,3365,3501,2021-02-20
2021-02-17,수인선,남동인더스파크,2401,2628,2021-02-20
2021-02-17,수인선,원인재,3791,3980,2021-02-20
2021-02-17,수인선,연수,3801,3795,2021-02-20
2021-02-17,수인선,송도,2033,1878,2021-02-20
2021-02-17,수인선,인하대,4832,4546,2021-02-20
2021-02-17,수인선,숭의,3351,3162,2021-02-20
2021-02-17,수인선,신포,1342,1412,2021-02-20
2021-02-17,수인선,인천,758,1331,2021-02-20
2021-02-17,안산선,산본,14518,15554,2021-02-20
2021-02-17,안산선,대야미,4270,3911,2021-02-20
2021-02-17,안산선,반월,3682,3505,2021-02-20
2021-02-17,안산선,상록수,14136,14353,2021-02-20
2021-02-17,안산선,한대앞,7310,7335,2021-02-20
2021-02-17,안산선,중앙,15164,15845,2021-02-20
2021-02-17,안산선,고잔,7663,7399,2021-02-20
2021-02-17,안산선,초지,3944,4007,2021-02-20
2021-02-17,안산선,안산,10273,9230,2021-02-20
2021-02-17,안산선,신길온천,1395,1269,2021-02-20
2021-02-17,안산선,정왕,6436,7016,2021-02-20
2021-02-17,안산선,오이도,7329,7092,2021-02-20
2021-02-17,안산선,수리산,3759,3053,2021-02-20
2021-02-17,우이신설선,북한산우이,1838,1622,2021-02-20
2021-02-17,우이신설선,솔밭공원,2090,2085,2021-02-20
2021-02-17,우이신설선,4.19민주묘지,2379,2370,2021-02-20
2021-02-17,우이신설선,가오리,3502,3602,2021-02-20
2021-02-17,우이신설선,화계,2870,2750,2021-02-20
2021-02-17,우이신설선,삼양,1684,1880,2021-02-20
2021-02-17,우이신설선,삼양사거리,2010,2130,2021-02-20
2021-02-17,우이신설선,솔샘,5247,5046,2021-02-20
2021-02-17,우이신설선,북한산보국문,5084,5104,2021-02-20
2021-02-17,우이신설선,정릉,3824,3752,2021-02-20
2021-02-18,분당선,서현,23399,23546,2021-02-21
2021-02-18,분당선,수내,12376,12451,2021-02-21
2021-02-18,분당선,정자,16574,17350,2021-02-21
2021-02-18,분당선,미금,14447,15399,2021-02-21
2021-02-18,분당선,오리,11079,9429,2021-02-21
2021-02-18,분당선,이매,5025,4742,2021-02-21
2021-02-18,분당선,보정,2173,1865,2021-02-21
2021-02-18,분당선,죽전,12156,13494,2021-02-21
2021-02-18,분당선,구성,4362,4590,2021-02-21
2021-02-18,분당선,신갈,4029,4069,2021-02-21
2021-02-18,분당선,기흥,8439,8166,2021-02-21
2021-02-18,분당선,상갈,4864,4671,2021-02-21
2021-02-18,분당선,청명,3773,3618,2021-02-21
2021-02-18,분당선,영통,7432,7569,2021-02-21
2021-02-18,분당선,망포,13015,12510,2021-02-21
2021-02-18,분당선,매탄권선,4248,4102,2021-02-21
2021-02-18,분당선,수원시청,11430,11985,2021-02-21
2021-02-18,분당선,매교,2475,2523,2021-02-21
2021-02-18,수인선,고색,3318,3122,2021-02-21
2021-02-18,수인선,오목천,1949,1953,2021-02-21
2021-02-18,수인선,어천,530,543,2021-02-21
2021-02-18,수인선,야목,194,136,2021-02-21
2021-02-18,수인선,사리,3296,3002,2021-02-21
2021-02-18,수인선,달월,76,54,2021-02-21
2021-02-18,수인선,월곶,2200,2055,2021-02-21
2021-02-18,수인선,소래포구,3833,3604,2021-02-21
2021-02-18,수인선,인천논현,4949,5228,2021-02-21
2021-02-18,수인선,호구포,3421,3542,2021-02-21
2021-02-18,수인선,남동인더스파크,2381,2583,2021-02-21
2021-02-18,수인선,원인재,3856,3965,2021-02-21
2021-02-18,수인선,연수,3813,3813,2021-02-21
2021-02-18,수인선,송도,2043,1940,2021-02-21
2021-02-18,수인선,인하대,5036,4685,2021-02-21
2021-02-18,수인선,숭의,3294,3150,2021-02-21
2021-02-18,수인선,신포,1491,1545,2021-02-21
2021-02-18,수인선,인천,909,1546,2021-02-21
2021-02-18,안산선,산본,14698,15694,2021-02-21
2021-02-18,안산선,대야미,4395,4002,2021-02-21
2021-02-18,안산선,반월,3681,3606,2021-02-21
2021-02-18,안산선,상록수,14546,14734,2021-02-21
2021-02-18,안산선,한대앞,7449,7438,2021-02-21
2021-02-18,안산선,중앙,15307,16090,2021-02-21
2021-02-18,안산선,고잔,7718,7352,2021-02-21
2021-02-18,안산선,초지,4170,4201,2021-02-21
2021-02-18,안산선,안산,10357,9177,2021-02-21
2021-02-18,안산선,신길온천,1451,1324,2021-02-21
2021-02-18,안산선,정왕,6587,7043,2021-02-21
2021-02-18,안산선,오이도,7406,7204,2021-02-21
2021-02-18,안산선,수리산,3820,3015,2021-02-21
2021-02-18,우이신설선,북한산우이,1960,1811,2021-02-21
2021-02-18,우이신설선,솔밭공원,2150,2132,2021-02-21
2021-02-18,우이신설선,4.19민주묘지,2477,2440,2021-02-21
2021-02-18,우이신설선,가오리,3568,3602,2021-02-21
2021-02-18,우이신설선,화계,2912,2762,2021-02-21
2021-02-18,우이신설선,삼양,1790,1909,2021-02-21
2021-02-18,우이신설선,삼양사거리,2058,2178,2021-02-21
2021-02-18,우이신설선,솔샘,5338,5015,2021-02-21
2021-02-18,우이신설선,북한산보국문,5161,5167,2021-02-21
2021-02-18,우이신설선,정릉,4033,3827,2021-02-21
2021-02-18,우이신설선,성신여대입구(돈암),2762,3137,2021-02-21
2021-02-18,우이신설선,보문,1312,1368,2021-02-21
2021-02-18,우이신설선,신설동,1914,1831,2021-02-21
2021-02-18,일산선,원흥,8469,8104,2021-02-21
2021-02-18,일산선,삼송,16722,16501,2021-02-21
2021-02-18,일산선,원당,9985,9587,2021-02-21
2021-02-18,일산선,화정,15479,15995,2021-02-21
2021-02-18,일산선,대곡,1571,1143,2021-02-21
2021-02-18,일산선,백석,9343,9343,2021-02-21
2021-02-18,일산선,마두,6669,6950,2021-02-21
2021-02-18,일산선,정발산,6671,6642,2021-02-21
2021-02-18,일산선,주엽,7934,8064,2021-02-21
2021-02-18,일산선,대화,11764,9454,2021-02-21
2021-02-18,장항선,봉명,1014,1016,2021-02-21
2021-02-18,장항선,쌍용(나사렛대),1685,1645,2021-02-21
2021-02-18,장항선,아산,2275,2111,2021-02-21
2021-02-18,장항선,배방,790,765,2021-02-21
2021-02-18,장항선,온양온천,2533,2575,2021-02-21
2021-02-18,장항선,신창(순천향대),1031,1090,2021-02-21
2021-02-18,중앙선,회기,21115,20730,2021-02-21
2021-02-18,중앙선,중랑,4779,4605,2021-02-21
2021-02-18,중앙선,상봉(시외버스터미널),5057,5274,2021-02-21
2021-02-18,중앙선,망우,6721,6657,2021-02-21
2021-02-18,중앙선,양원,1242,1219,2021-02-21
2021-02-18,중앙선,구리,11958,12334,2021-02-21
2021-02-18,중앙선,도농,8862,8114,2021-02-21
2021-02-18,중앙선,양정,602,551,2021-02-21
2021-02-18,중앙선,덕소,4945,4959,2021-02-21
2021-02-18,중앙선,도심,2158,1677,2021-02-21
2021-02-18,중앙선,팔당,728,704,2021-02-21
2021-02-18,3호선,홍제,15635,15037,2021-02-21
2021-02-18,중앙선,양수,1442,1434,2021-02-21
2021-02-18,중앙선,신원,125,119,2021-02-21
2021-02-18,중앙선,국수,564,586,2021-02-21
2021-02-18,중앙선,아신,385,406,2021-02-21
2021-02-18,중앙선,오빈,202,211,2021-02-21
2021-02-18,중앙선,양평,2464,2475,2021-02-21
2021-02-18,중앙선,원덕,231,216,2021-02-21
2021-02-18,중앙선,용문,1180,1252,2021-02-21
2021-02-18,중앙선,지평,41,28,2021-02-21
2021-02-18,경춘선,상천,146,155,2021-02-21
2021-02-18,경춘선,청평,1163,1162,2021-02-21
2021-02-18,3호선,독립문,6119,6349,2021-02-21
2021-02-18,경부선,직산,545,563,2021-02-21
2021-02-18,경부선,성환,2417,2383,2021-02-21
2021-02-18,8호선,산성,6037,6140,2021-02-21
2021-02-18,8호선,복정,9883,8486,2021-02-21
2021-02-18,8호선,장지,16205,15663,2021-02-21
2021-02-18,8호선,문정,22246,23134,2021-02-21
2021-02-18,8호선,가락시장,7413,8157,2021-02-21
2021-02-18,8호선,송파,7337,7509,2021-02-21
2021-02-18,1호선,제기동,14101,14286,2021-02-21
2021-02-18,1호선,신설동,12844,12616,2021-02-21
2021-02-18,1호선,종로5가,20254,20033,2021-02-21
2021-02-18,1호선,종로3가,21651,19753,2021-02-21
2021-02-18,1호선,종각,32970,31508,2021-02-21
2021-02-18,1호선,시청,19892,19946,2021-02-21
2021-02-18,1호선,동묘앞,6454,6851,2021-02-21
2021-02-18,1호선,서울역,38765,35499,2021-02-21
2021-02-18,3호선,경복궁(정부서울청사),16933,16382,2021-02-21
2021-02-18,3호선,안국,17383,17637,2021-02-21
2021-02-18,3호선,종로3가,9342,10735,2021-02-21
2021-02-18,3호선,을지로3가,10286,10499,2021-02-21
2021-02-18,3호선,동대입구,7029,7439,2021-02-21
2021-02-18,3호선,약수,11832,11632,2021-02-21
2021-02-18,3호선,금호,7563,7246,2021-02-21
2021-02-18,3호선,옥수,8451,8848,2021-02-21
2021-02-18,3호선,압구정,30332,32351,2021-02-21
2021-02-18,3호선,신사,30409,31611,2021-02-21
2021-02-18,3호선,잠원,4338,4337,2021-02-21
2021-02-18,3호선,고속터미널,36413,34608,2021-02-21
2021-02-18,3호선,교대(법원.검찰청),13268,8701,2021-02-21
